"appId","gameName","apiname","name","description","hidden","icon","icongray"
"440","Team Fortress 2","","Hotshot","Kill a Soldier with a reflected critical rocket.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/98461ecf235c3bd142977a062ffd087d60d6c031.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1b745b2cee5f4bc9a6a661f37a2f1c23d09a48e1.jpg"
"440","Team Fortress 2","","Fire Chief","Kill 1000 enemies.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0097b7d3dd570aa173d107d36e2647adeadc9e24.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/4eb6e08e5856f1b641be529b723d15df72f5a20d.jpg"
"440","Team Fortress 2","","Attention Getter","Ignite 100 enemies with the flare gun.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/024362f564efadd798245c42e0ed1c3ee9e0a284.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f3661c6e7d7fd647bfa4a251a3a62d82df6cf7fb.jpg"
"440","Team Fortress 2","","Hot Potato","Reflect 100 projectiles with your compressed air blast.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2976550599e437c2a4d8a91567b4deb6184ef6b1.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/8d9c7d2f598a62de7775c95338ee5570d79268c8.jpg"
"440","Team Fortress 2","","Dead Heat","Kill an enemy in the same second that he kills you.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/768627663a53790b51f39b4defd1447870071e1e.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/ec6f89035a26a2799163c9f99c6198633790591e.jpg"
"440","Team Fortress 2","","Pyro Milestone 1","Achieve 10 of the achievements in the Pyro pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/8e656bb6a08ae9963579c4c509dbec2973e8b54c.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/073fc2c96d32b08d87540bb47981da0398278c13.jpg"
"440","Team Fortress 2","","Pyro Milestone 2","Achieve 16 of the achievements in the Pyro pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5377ecfc94bd59615e55c9453cefb1d2d126c75b.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/60dc06b26a1a5427dc5ca04c598c342ee0ede797.jpg"
"440","Team Fortress 2","","Pyro Milestone 3","Achieve 22 of the achievements in the Pyro pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5cd17769554a97947d9912c3600835eebbd70ef8.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/a896644b41e2db2a13192fc9c642ec154f69a870.jpg"
"440","Team Fortress 2","","Heavy Milestone 1","Achieve 10 of the achievements in the Heavy pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/b98818a31507ba872e4f92b1ac1fd6a0d5ac20f5.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0223ef1859de91775ab25eeb83137ca7e64c7b6d.jpg"
"440","Team Fortress 2","","Heavy Milestone 2","Achieve 16 of the achievements in the Heavy pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2c701f151731dcd0e8050be6c6fd7f55ee1dc474.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1a1602da1aaf5f5aed8d78da87f85ce355b44b17.jpg"
"440","Team Fortress 2","","Heavy Milestone 3","Achieve 22 of the achievements in the Heavy pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f36813c5713d225db2268e350c7547d380813eee.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0818c70ae42adb38caefbe0c2bc69e0720e7d6b1.jpg"
"440","Team Fortress 2","","Iron Kurtain","Take 1000 points of damage in a single life.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0657e8cd2acac9f8001bf6f721f7f9b23cc7dc1b.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c982e0891f5bf5bdfb01be55972fdbe25e1cbd61.jpg"
"440","Team Fortress 2","","Party Loyalty","Kill 50 enemies within 3 seconds of them attacking your Medic.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/e974bb13f2da40948651cc09896dad2c0a300ce9.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/31f33ee67948a6be8fc6b20e521e48bea24af82c.jpg"
"440","Team Fortress 2","","Division of Labor","Kill 10 enemies with a Medic assisting you, where neither of you die.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/7b5a18b065bfd735b7bd79905c1b53b1dfc2fd6c.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/847aa985ffb6b03d9fed73b3f866195070f0a6fe.jpg"
"440","Team Fortress 2","","Red Oktoberfest","Earn a domination for a Medic who's healing you.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2cbf9d9fe5192b2497ec6d0f1a4dec179fb7f390.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/e4fab565b0063e29b474897f9690b73374b6cbfa.jpg"
"440","Team Fortress 2","","Show Trial","Kill an enemy with a taunt.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/896d8630b67f41fb71de6daa3a463b84f263b8a4.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/aa47f7d16432db5036d7b9125c3e1c4c83720fe8.jpg"
"440","Team Fortress 2","","Crime and Punishment","Kill 10 enemies carrying your intelligence.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/b06391a97668705d3522d7c44e232e36742aeb43.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d970ef038c5ca4c0a362280d85794bad680b890c.jpg"
"440","Team Fortress 2","","Class Struggle","Work with a friendly Medic to kill an enemy Heavy & Medic pair.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/66ef5516aae298c3a4d1fb6492acbe1558aef49b.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/ddc1d0e7c40d0aafe425229435e9a142626fe281.jpg"
"440","Team Fortress 2","","Soviet Block","While invulnerable and on defense, block an invulnerable enemy Heavy's movement.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f2346220adb7b41bcb456cf228cd5951399aa71c.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5aaaded4bb5bb4faee0730ae1387e6160d130bbb.jpg"
"440","Team Fortress 2","","Stalin the Kart","Block the enemy from moving the payload cart 25 times.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/26e419dd8168f60fc393437b89bb0402c14c2b24.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d4ffeebcb4c9d1d89394ddb97e894af06d31ed9a.jpg"
"440","Team Fortress 2","","Supreme Soviet","Get ÜberCharged 50 times.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/35cd5b3b3d4eb284dced7a608ffa526ba0ed7001.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/14428d20580859d5a36a822e78b8d3dda41bcf42.jpg"
"440","Team Fortress 2","","Factory Worker","Kill 20 enemies while being recharged by a dispenser.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/08bdcc1259b2694edb9088b70c5051290f14fc66.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/56b36e1a6f5a090ad42a11b65cf4a20462aee5dc.jpg"
"440","Team Fortress 2","","Soviet Union","Get 25 enemy kills where you either assist or are assisted by another Heavy.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2a73b3bb932944303a11e25319a0c90252821c75.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/6875f1e7a22b84b21fcfb853ea34f965cb19c4be.jpg"
"440","Team Fortress 2","","0wn the Means of Production","Remove 20 stickybombs by killing the Demomen who produced them.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/8649822ddfc650ff50d56a7c36c94a67e579df03.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2f34b47fd473c0eea429a23eb58e27ce725164f7.jpg"
"440","Team Fortress 2","","Krazy Ivan","Kill 50 enemies while both you and your victim are underwater.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/957daad8f6b9f237620e0326f38cbf941c60a9d1.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/34b787ce4e47ef0e206ecd52626b053da13e18c4.jpg"
"440","Team Fortress 2","","Rasputin","In a single life, get shot, burned, bludgeoned, and receive explosive damage.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/75f010adbdf23828c781ea4fc5df9eb3dd3efdcb.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5e949e6a19ae901836ec243adcf4f925a0ef1240.jpg"
"440","Team Fortress 2","","Icing on the Cake","Get 20 kills on players that you're dominating.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/82b0ddea8634845f02ff4ea1b164079ea24de318.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/8539b28b36ffc69476f0dd08daa086f17a4f9037.jpg"
"440","Team Fortress 2","","Crock Block","Survive a direct hit from a critical rocket.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/7b026968cf4bc5f41b13555dba6d380843346c0d.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0b397d465f83cf17c6f67ace66a504e82a946cfb.jpg"
"440","Team Fortress 2","","Kollectivization","Get 1000 assists.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/da2004f2ec32296d3d2402d5f60df5e16644d021.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/a527a3a25c699011befc0aa9aa4d44b3e7fd43f0.jpg"
"440","Team Fortress 2","","Spyalectical Materialism","Kill or assist in killing 10 cloaked Spies.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/972d268a81a153260b4a515de3d0d100566ad0ae.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/e0dd4bd3a147be78420e6a82f011a8f5fe2f3c4e.jpg"
"440","Team Fortress 2","","Permanent Revolution","Kill 5 enemies without spinning down your gun.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/3fa5f0aed6a7d26ba583488dd90874c7874dbabd.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1514116037395cc722640d071a0e3f13994c718c.jpg"
"440","Team Fortress 2","","Heavy Industry","Fire $200,000 worth of minigun rounds in a single life.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/55825c6530d0047c4298defdf0482ae2b13065e0.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/354f14a8e7368be6e5a014d53a2b88a0b19f46a0.jpg"
"440","Team Fortress 2","","Communist Mani-Fisto","Kill an enemy with a critical punch.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/096c4bdff778dd9559e929768a280e3db0271e90.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d0b1c10ece49201fbac2ee35cece320d75b517ee.jpg"
"440","Team Fortress 2","","Redistribution of Health","Heal 1000 damage with med-kits in a single life.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/792b8c02d2ac821c2611b857a13a98d7e7c23321.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/bd63a21bf0d49e5227e3e31b71b139dcbf3506d2.jpg"
"440","Team Fortress 2","","Rationing","Kill an enemy with your shotgun while you're out of minigun ammo.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/8554257692075d010a27e2c78160456cdcf8efa7.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/899028390313c6a31ed8d81652507e66438ce862.jpg"
"440","Team Fortress 2","","Vanguard Party","Be the first on your team to start capturing a control point in a round.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2c08e318ed3ee60827a5816c9c8adad26f456227.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c2abd229eb67bf9a0d53d20af094fec4331be9a0.jpg"
"440","Team Fortress 2","","Pushkin the Kart","Get 50 caps on payload maps.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d27828e67f61114e82fad9781419e070e65dfafc.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/680de0d44b08e2bd938831a8b07cc059e9a6e2f1.jpg"
"440","Team Fortress 2","","Marxman","Kill 10 enemies in mid-air with the minigun.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/a0105805e82147c69d57e67d98982252fd2a8ce2.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d7e01ff5e6f3896fa362aa1701fa7d068eeaa6af.jpg"
"440","Team Fortress 2","","Gorky Parked","Kill 25 enemies while you're standing on a control point you own.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/79bdfdc72d63aebaec6f89e676259523411dbadd.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/60960eae646747412c3867db93b0d1076e4fc609.jpg"
"440","Team Fortress 2","","Purge","Kill 15 enemies capturing a control point you own.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c6091edd2f68068e069e22d17e24fb3ffc6b1579.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5c6c01b8de77e6ed425b96385164aced1a949ed7.jpg"
"440","Team Fortress 2","","Lenin A Hand","Help 5 teammates get revenge on their nemeses.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f87cd288e47d974fe5b51a454c25ad21e1a81534.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c060a7d6d2523c2f7b775aba9e3a8978c29d0104.jpg"
"440","Team Fortress 2","","Five Second Plan","Kill an enemy in the first 5 seconds after you exit a teleporter.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2b56ba873c88925eb0d46a95dbe3a44175811f7a.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/95ab9ca37a3c85b74ac09aab5f5519d687891106.jpg"
"440","Team Fortress 2","","Photostroika","Provide an enemy with a freezecam shot of you taunting while invulnerable.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/cfaca9db6f57f9deaf4c1a06051eccd06df24a89.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/73754672f3dc7543f645545ffd73e90f42c8d779.jpg"
"440","Team Fortress 2","","Konspicuous Konsumption","Eat 100 sandviches.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0f45173a366cc59b5ed0d60681b24c5a9e71d6af.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/dafdac19dd04083d76cd68adfaffbdcb6415efa5.jpg"
"440","Team Fortress 2","","Don't Touch Sandvich","Kill 50 Scouts using Natascha.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/e3955faaf2f7f140f24718af5ab6b3b256265c7f.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/cf97220635537efcc9b59e7394a03cb4cb8dca9c.jpg"
"440","Team Fortress 2","","Borscht Belt","Kill 10 Heavies with The K.G.B.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0307e28a8f5faa8e99ee27673229f97ad1c981d8.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/eaf97b4d0d1939f60fa805e6c3b9604c39a3b0bf.jpg"
"440","Team Fortress 2","","First Blood","Get the first kill in an Arena or Competitive match.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/26eccd73936fcf077ee87a2a92a7dae6388ba113.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/4e5c0c8b26d39662541a8df12ac8412eef2ca8c4.jpg"
"440","Team Fortress 2","","First Blood, Part 2","Kill 5 enemies with the First Blood crit buff in an Arena match.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/274216963d2a76732004547eb5dc27eaa3acb4bc.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5a24d33dd1472479dcdd37495d5f2fde5584c5d1.jpg"
"440","Team Fortress 2","","Quick Hook","Kill a player in Well before the round starts.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/99bcc1e8168cd10e4244afbce2be0171677c5c3b.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/476d88a78ca1c007581a4ca750e8cf0e61ab2c1d.jpg"
"440","Team Fortress 2","","A Year to Remember","Get 2004 lifetime kills.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/37a4bfc04901a7057fee7eca4c1bb7c14fa1b32c.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/70ac5536184a497d5471cf7518ad72efbc7e9038.jpg"
"440","Team Fortress 2","","The Cycle","In a single life, kill an enemy while you are on the ground, in the air, and in the water.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c0810d76da47b76f1f2ed366ec95cf2fb1260528.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/feac0b572856f28ab0f1a393c5906ac3ace2b41a.jpg"
"440","Team Fortress 2","","Closer","Destroy 3 teleporter entrances.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/63a71f25202aab4e0637fc586db3b90e25e02fa8.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f9d2d22263a4dda1d18889e609b1ccd313e84133.jpg"
"440","Team Fortress 2","","If You Build It","Destroy 3 enemy buildings while they are still under construction.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0fb5ee9aae73df19aeae7c54e9d26c5ac9fc8c2d.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0a08f0d9bb4fb707992f04e9e2352bc2ded5c2e7.jpg"
"440","Team Fortress 2","","Gun Down","Destroy an active sentry gun using your pistol.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0735d29ad5370763b5efd22f4acd042510e57f78.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/60c32620a6c11fd3217b922544172f3fee40b43d.jpg"
"440","Team Fortress 2","","Scout Milestone 1","Achieve 10 of the achievements in the Scout pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/72c96dae49cef814628b8d98ba88c46bbf5d9956.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/9768a9f1730b2bcafb28dc5e2a44aa893204bb2c.jpg"
"440","Team Fortress 2","","Scout Milestone 2","Achieve 16 of the achievements in the Scout pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f8b98f93e9ffc305704ab9792f877ad5c198d5d8.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/92b9886e58c1a7cb7667baba924f20620b42d9b5.jpg"
"440","Team Fortress 2","","Scout Milestone 3","Achieve 22 of the achievements in the Scout pack.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f36813c5713d225db2268e350c7547d380813eee.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/821f74eb3fd94e240902aa924d40d9238eeef074.jpg"
"440","Team Fortress 2","","Batter Up","Perform 1000 double jumps.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/ac534e0736fc9174737837e956b3f0e1c0283b64.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/81d9a28f9d8888f6e2a79a2dd584200d98b4539b.jpg"
"440","Team Fortress 2","","Doctoring the Ball","Kill 3 enemies while under the effects of a Medic's ÜberCharge.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/525d4e1b01f7358352dfd18661f086b14fa0db96.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/4fb8fd6b554ae662c1dce2ed626017aeef55e17d.jpg"
"440","Team Fortress 2","","Dodgers 1, Giants 0","Kill an enemy Heavy and take his Sandvich.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/7d771b6dbf2c4c410798aa331570af52639894d6.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c3417b6fdaf258f35a8484bceb10607c0995884e.jpg"
"440","Team Fortress 2","","Batting the Doctor","Kill a Medic that is ready to deploy an ÜberCharge.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2353a0cd9ae8e72c961b43ff4a21147d63b62997.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/6f60c7d1d5ecb4f3eb51179670ab054b37b49ed0.jpg"
"440","Team Fortress 2","","I'm Bat Man","Survive 500 damage in one life.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d435d3ed6d7becd525b17753a882d794ec76fb7e.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/86494ca645f0d4c167f8dd847dde911e6a3a822d.jpg"
"440","Team Fortress 2","","Pop Fly","Kill 20 players while double-jumping.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/0ae2432f8195d5e5b1eb1f1fa4e3ddc5d1380d65.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1d755485e5f744e44ef39daed625a9c59bc67887.jpg"
"440","Team Fortress 2","","Round-Tripper","Capture the enemy intelligence 25 times.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f775f2b66b2d786126d42a616d4d75bf74ecb7f1.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/bb6e9099e29244f656819136ae11ce9fa3d5da15.jpg"
"440","Team Fortress 2","","Triple Steal","Capture the enemy intelligence 3 times in a single CTF round.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/353e5c674fb19efcb0b5c5f157ec96b70f6b2cb8.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/00b875a0d37242fedd8a9dbbf40453f615f2464f.jpg"
"440","Team Fortress 2","","Artful Dodger","Dodge 1000 damage in a single life using your Bonk! Atomic Punch.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/856696157085afc2ef3c81427317f8c5637ca4fd.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/3ca7ebd5c199674dde054beff5f8d907211a5750.jpg"
"440","Team Fortress 2","","Fall Classic","Cause an environmental death or suicide using the Force-A-Nature's knockback.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/d4dc7bca643f99414d6add25d9bbb62fc7a3f586.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/c54422d29d44e810e3e57848c2883cb9f543e110.jpg"
"440","Team Fortress 2","","Strike Zone","Kill or assist kill 50 enemies while they are stunned or slowed.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1d38109372694f318460a9af3bd10e15e2c8e96a.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/9d0c04bbea075c47ba430852b18c09a124442f23.jpg"
"440","Team Fortress 2","","Foul Territory","Cause an environmental death by stunning or slowing an enemy.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/e55db2913fa01650be6fc838ce15b369ec458956.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/158cc2fa6af4a21ef743df9e8de259bf6ee6bdb3.jpg"
"440","Team Fortress 2","","The Big Hurt","Stun 2 Medics that are ready to deploy an ÜberCharge.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/fca1e2b9f0015d15187e7b2cdb948f155ef067e9.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/3db864d73dcbdce2d9138f1a34d5e49e87b279f3.jpg"
"440","Team Fortress 2","","Brushback","Stun 50 enemies while they are capturing a point or pushing the cart.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f1e1bdb93fc806170ea25afbccde490937f061ce.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/ad242458993ded10c642a39f80b5de0b0fda8f84.jpg"
"440","Team Fortress 2","","Moon Shot","Stun an enemy for the maximum possible duration by hitting them with a long-range ball.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/5a6448aee34befafaed35bcd7cac348b23354b0b.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/83a1de190d86b00982a88bf29948ac333948339f.jpg"
"440","Team Fortress 2","","Beanball","Stun a Scout with their own ball.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/98d7179803dd3250b1e96c9f911c7db0b39a7ccd.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/1f5c5a08da3827ed4bd16c967c77274ccd7f6c04.jpg"
"440","Team Fortress 2","","Retire the Runner","Kill a Scout while they are under the effect of Crit-a-Cola.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/7acbb4670c9f95a3c9ad9d1e085d13d8cdace4f6.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/bf9064161dbfc0845f97d6f8af04f7dc37eb4540.jpg"
"440","Team Fortress 2","","Caught Napping","Kill 50 enemies from behind with the Force-A-Nature.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/4b0c92a4fe0218334241f265a81f77dc13b28e99.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/3696a25a16e8b7c017535b04ab0735b52e8a7bcd.jpg"
"440","Team Fortress 2","","Side Retired","Capture the last point in a CP map.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/f6941920d6c4d87962785f9581351bdd32427a13.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/88bedf28e017457209b7a4deaaa3777507a24b2b.jpg"
"440","Team Fortress 2","","Triple Play","Capture three capture points in a row in one life.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/39600fc1fdf1c64af2c450dcaf75e1e296424037.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/3a2507203fc37035f19d102b20f5b358d115fb84.jpg"
"440","Team Fortress 2","","Stealing Home","Start capping a capture point within a second of it becoming available.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/4d0e917a5b47d76356ea54073c2d0c6d8ad3ca4c.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/7b88631dd679b5e41074024c00e310ddc28e4d19.jpg"
"440","Team Fortress 2","","Set the Table","Initiate 10 point captures that ultimately succeed.","0","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/36be8cf708bdd6b3cd9a102427e51098165ba224.jpg","https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/440/2cdabc20afddf3b3a82205702e3e06e1d6d5ba68.jpg"
